totalRent,livingSpace,noRooms,buildingAge,regio3
582.55,49.67,1.5,28.0,Steglitz
2700.0,118.0,3.0,7.0,Friedrichshain
1783.89,90.66,3.0,1.0,Neukölln
3399.94,121.21,4.0,114.0,Wilmersdorf
846.1,47.1,2.0,57.0,Kreuzberg
1374.0,104.0,4.0,28.0,Pankow
1316.0,79.99,2.2,61.0,Kreuzberg
3997.58,244.5,3.0,19.0,Mitte
1184.0,74.31,3.0,21.0,Prenzlauer Berg
1511.4,75.57,2.0,2.0,Mitte
1321.7,88.7,3.0,79.0,Hellersdorf
3879.0,224.0,5.0,109.0,Charlottenburg
1155.0,67.5,2.0,1.0,Köpenick
1552.5,67.5,3.0,1.0,Kreuzberg
1481.83,84.38,2.0,51.0,Charlottenburg
681.51,68.84,4.0,35.0,Hellersdorf
1336.0,106.1,3.5,87.0,Spandau
989.71,79.24,3.0,1.0,Marzahn
1433.08,85.16,3.0,34.0,Charlottenburg
1399.0,83.0,3.0,114.0,Neukölln
2039.29,90.79,3.0,1.0,Friedrichshain
1600.0,78.0,3.0,117.0,Friedrichshain
837.19,63.64,2.5,93.0,Spandau
719.0,60.0,2.0,23.0,Köpenick
879.0,66.36,2.0,122.0,Tiergarten
2264.83,104.13,4.0,1.0,Tiergarten
1130.0,67.85,2.0,3.0,Charlottenburg
1550.0,81.0,3.0,2.0,Steglitz
1464.0,103.73,4.0,27.0,Köpenick
454.53,40.64,2.0,93.0,Köpenick
1015.0,84.57,3.0,25.0,Spandau
634.5,34.2,1.0,120.0,Wedding
840.0,70.74,3.0,36.0,Hohenschönhausen
949.0,71.48,3.0,24.0,Buchholz
702.38,63.98,3.0,30.0,Hellersdorf
1015.0,85.0,3.0,112.0,Spandau
1184.06,69.65,2.0,120.0,Friedrichshain
1364.0,111.8,4.0,110.0,Kreuzberg
630.0,56.0,1.5,121.0,Tiergarten
1487.07,95.94,4.0,115.0,Köpenick
994.39,66.0,2.0,112.0,Charlottenburg
602.0,44.0,1.0,2.0,Lichtenberg
2570.0,110.0,4.5,4.0,Steglitz
783.58,54.04,2.0,96.0,Lichtenberg
3700.0,275.0,6.5,111.0,Charlottenburg
1199.0,100.0,4.0,42.0,Tempelhof
609.18,27.69,1.0,2.0,Lichtenberg
995.0,30.97,1.0,1.0,Charlottenburg
1189.48,54.19,2.0,24.0,Mitte
1299.0,56.85,2.0,1.0,Tiergarten
749.04,58.98,2.0,23.0,Weißensee
1540.0,97.0,3.0,116.0,Neukölln
1735.0,96.0,3.0,42.0,Zehlendorf
1298.64,65.16,2.0,1.0,Tiergarten
822.5,59.0,2.0,113.0,Wedding
867.0,72.15,2.0,102.0,Friedrichshain
830.0,35.0,1.5,3.0,Treptow
1244.85,57.9,2.0,1.0,Tiergarten
649.72,50.9,1.5,89.0,Spandau
850.0,38.0,1.0,120.0,Wedding
520.0,36.0,1.0,61.0,Charlottenburg
2069.0,93.0,3.0,22.0,Tiergarten
1850.0,78.27,3.0,61.0,Mitte
741.0,49.37,1.5,22.0,Buchholz
1678.0,100.8,3.0,120.0,Schöneberg
6951.0,303.0,4.0,10.0,Mitte
1840.35,65.03,2.0,128.0,Wilmersdorf
1685.0,86.63,2.0,131.0,Kreuzberg
997.0,62.71,2.0,1.0,Marzahn
948.74,71.94,2.0,110.0,Pankow
939.0,91.96,4.0,53.0,Reinickendorf
899.48,75.87,2.5,93.0,Spandau
1560.0,97.0,3.0,107.0,Neukölln
1495.0,87.59,3.0,90.0,Reinickendorf
3299.0,142.0,3.0,11.0,Prenzlauer Berg
750.0,38.32,1.0,95.0,Reinickendorf
740.0,46.27,2.0,1.0,Buchholz
2303.0,108.0,3.0,1.0,Tiergarten
720.0,34.0,1.0,82.0,Charlottenburg
1165.0,85.0,3.0,110.0,Pankow
1594.0,92.0,2.0,109.0,Charlottenburg
1000.0,64.49,2.0,95.0,Reinickendorf
1333.0,70.0,3.0,2.0,Tiergarten
911.0,87.0,3.0,36.0,Spandau
570.0,39.11,1.0,84.0,Köpenick
748.0,60.0,2.0,1.0,Hohenschönhausen
1399.75,55.1,2.0,120.0,Friedrichshain
670.0,38.21,1.0,116.0,Pankow
875.0,67.9,2.0,100.0,Prenzlauer Berg
744.0,47.37,2.0,64.0,Steglitz
2240.0,128.0,4.0,1.0,Lichtenberg
658.0,48.0,2.0,88.0,Weißensee
1455.61,79.44,3.0,4.0,Mitte
1816.0,111.0,3.0,106.0,Friedrichshain
625.0,50.0,1.0,115.0,Neukölln
1490.0,72.0,2.5,3.0,Wilmersdorf
1120.0,90.02,3.0,112.0,Prenzlauer Berg
1749.0,56.0,2.0,4.0,Mitte
2625.0,145.0,4.0,28.0,Spandau
749.0,44.54,1.5,24.0,Buchholz
810.48,74.98,3.0,40.0,Marzahn
2595.86,100.42,3.0,1.0,Schöneberg
764.0,99.8,5.0,35.0,Marzahn
950.0,60.72,2.0,3.0,Köpenick
1550.0,85.0,3.0,125.0,Friedrichshain
538.0,19.57,1.0,2.0,Schöneberg
4386.0,195.0,4.0,133.0,Tiergarten
749.0,66.1,2.0,24.0,Weißensee
1410.0,77.04,3.0,1.0,Spandau
1955.0,175.0,4.0,110.0,Wedding
927.6,62.3,2.0,108.0,Köpenick
924.0,48.3,2.0,1.0,Treptow
479.0,41.0,1.0,53.0,Reinickendorf
1196.0,58.0,2.0,2.0,Tiergarten
792.11,68.27,2.0,25.0,Köpenick
1733.89,108.97,3.0,118.0,Friedrichshain
1100.0,64.0,2.0,117.0,Charlottenburg
929.0,91.0,3.0,52.0,Reinickendorf
609.61,39.32,1.0,120.0,Lichtenberg
1020.35,70.0,2.0,23.0,Zehlendorf
1196.0,61.54,2.0,103.0,Mitte
959.0,56.35,2.0,24.0,Charlottenburg
2276.15,141.18,4.0,4.0,Charlottenburg
1509.89,78.64,2.0,120.0,Friedrichshain
947.64,90.39,4.0,56.0,Spandau
6310.03,273.85,5.0,8.0,Wilmersdorf
800.0,109.0,2.0,130.0,Tempelhof
2316.0,115.0,4.0,2.0,Tiergarten
426.3,38.39,1.0,46.0,Spandau
753.08,70.0,2.0,51.0,Charlottenburg
810.0,69.0,3.0,119.0,Lichtenberg
592.08,68.14,3.0,34.0,Marzahn
1385.0,100.0,3.0,2.0,Lichtenberg
2195.6,109.78,4.0,7.0,Mitte
2700.0,157.0,3.0,24.0,Köpenick
1029.0,70.0,3.0,120.0,Kreuzberg
729.92,53.77,2.0,62.0,Steglitz
650.0,59.16,2.0,116.0,Spandau
623.93,56.5,2.0,90.0,Hohenschönhausen
962.59,36.14,1.5,1.0,Schöneberg
1220.0,84.32,3.0,125.0,Tiergarten
792.0,58.41,2.0,115.0,Friedrichshain
2856.0,122.3,3.0,110.0,Mitte
1559.58,61.16,2.0,2.0,Friedrichshain
1106.38,53.41,2.0,65.0,Wedding
719.89,57.8,2.0,90.0,Reinickendorf
1716.0,90.4,2.5,84.0,Wilmersdorf
1082.0,61.0,2.0,2.0,Tiergarten
649.26,51.05,2.0,62.0,Reinickendorf
473.0,33.68,1.0,126.0,Friedrichshain
847.0,87.13,2.0,110.0,Spandau
1596.0,92.85,3.5,45.0,Steglitz
818.0,49.87,1.0,53.0,Reinickendorf
1750.0,75.0,3.0,45.0,Mitte
1250.0,98.0,3.0,35.0,Hohenschönhausen
1975.0,151.0,5.0,4.0,Reinickendorf
1200.0,117.8,3.0,25.0,Spandau
683.93,45.25,1.0,24.0,Steglitz
785.0,59.96,2.0,25.0,Hohenschönhausen
499.74,32.48,1.0,43.0,Spandau
986.0,72.77,2.0,110.0,Weißensee
919.1,52.52,2.0,116.0,Friedrichshain
1255.0,80.0,2.0,58.0,Kreuzberg
728.36,56.36,2.0,57.0,Tempelhof
1050.0,43.21,1.0,44.0,Tiergarten
621.23,56.0,2.0,120.0,Prenzlauer Berg
1200.0,52.0,2.0,6.0,Zehlendorf
1995.0,103.0,3.0,120.0,Mitte
1250.0,61.22,2.0,110.0,Friedrichshain
2329.26,118.84,5.0,24.0,Mitte
1250.0,65.0,2.0,64.0,Kreuzberg
958.05,69.0,2.0,110.0,Pankow
829.39,65.48,2.0,118.0,Schöneberg
2040.0,136.0,5.0,112.0,Tiergarten
895.0,72.0,2.0,120.0,Köpenick
899.0,87.0,3.0,49.0,Spandau
899.0,80.0,2.0,55.0,Spandau
1219.0,90.89,4.0,36.0,Hohenschönhausen
1264.0,65.85,3.0,110.0,Wilmersdorf
1016.69,102.2,3.5,102.0,Wedding
857.0,61.19,2.0,110.0,Treptow
702.32,80.0,2.0,116.0,Spandau
724.83,50.58,2.0,66.0,Reinickendorf
3290.0,137.0,3.0,2.0,Charlottenburg
1024.0,72.37,2.0,117.0,Köpenick
635.0,21.0,1.0,3.0,Weißensee
694.0,55.25,2.0,90.0,Reinickendorf
1188.21,83.47,3.0,9.0,Hohenschönhausen
807.0,68.54,3.0,35.0,Hellersdorf
1847.8,92.8,3.0,2.0,Neukölln
2306.8,115.34,4.0,2.0,Mitte
999.0,28.9,1.0,1.0,Tiergarten
1250.0,70.12,3.0,34.0,Friedrichshain
1186.0,66.51,2.0,120.0,Prenzlauer Berg
1193.0,96.03,4.0,35.0,Hellersdorf
2030.0,72.42,2.0,120.0,Mitte
1382.0,119.28,4.0,98.0,Pankow
1630.0,96.92,2.0,115.0,Neukölln
470.0,34.65,1.0,22.0,Hellersdorf
2925.0,103.0,3.0,1.0,Friedrichshain
1719.0,76.09,3.0,114.0,Prenzlauer Berg
1423.0,96.0,3.0,124.0,Tiergarten
1760.0,162.0,5.0,100.0,Reinickendorf
894.0,68.82,2.0,26.0,Steglitz
675.61,51.21,2.0,56.0,Spandau
971.36,57.24,2.0,115.0,Köpenick
1692.0,80.13,3.0,63.0,Steglitz
1594.0,92.0,2.0,109.0,Charlottenburg
2750.0,135.0,3.0,136.0,Kreuzberg
1251.0,74.9,2.0,22.0,Wedding
799.99,63.97,3.0,72.0,Hohenschönhausen
7224.0,420.0,10.0,109.0,Charlottenburg
834.0,47.13,1.0,53.0,Wilmersdorf
954.44,63.12,2.5,60.0,Reinickendorf
1089.92,66.28,2.5,67.0,Steglitz
2950.0,220.0,7.0,22.0,Neukölln
2500.0,110.0,3.0,5.0,Mitte
1299.0,88.29,2.0,116.0,Friedrichshain
1380.0,87.0,3.0,1.0,Reinickendorf
1490.0,75.0,3.0,63.0,Charlottenburg
1600.0,55.0,2.0,1.0,Wilmersdorf
573.0,58.6,1.1,48.0,Spandau
1976.0,122.0,3.0,45.0,Zehlendorf
980.0,55.0,2.0,115.0,Prenzlauer Berg
699.39,57.95,2.0,59.0,Spandau
664.0,50.22,2.0,22.0,Köpenick
721.0,49.59,1.5,22.0,Buchholz
783.34,64.23,2.0,23.0,Pankow
1322.8,66.55,2.0,2.0,Neukölln
1150.0,55.29,2.0,62.0,Mitte
969.0,85.0,3.0,44.0,Tempelhof
949.0,84.77,3.0,23.0,Hellersdorf
2094.0,107.15,4.0,2.0,Tiergarten
2309.6,115.48,4.0,2.0,Mitte
968.0,76.0,3.0,40.0,Neukölln
679.0,56.0,2.0,60.0,Reinickendorf
1546.0,87.0,3.0,2.0,Tiergarten
500.0,25.0,1.0,4.0,Köpenick
1940.0,139.18,3.0,117.0,Köpenick
681.57,74.85,3.0,42.0,Marzahn
2254.0,112.0,4.0,1.0,Charlottenburg
799.13,59.76,2.0,24.0,Köpenick
1249.0,62.64,2.0,3.0,Steglitz
1820.0,86.71,4.0,34.0,Mitte
980.0,80.0,3.0,22.0,Hohenschönhausen
739.0,60.0,2.0,106.0,Köpenick
3019.0,172.64,5.0,6.0,Wilmersdorf
1239.05,71.31,2.0,23.0,Köpenick
1223.63,69.51,3.0,31.0,Schöneberg
730.5,49.32,2.0,22.0,Reinickendorf
3399.44,66.82,2.0,5.0,Zehlendorf
1199.0,98.55,3.0,122.0,Tiergarten
1440.0,64.0,2.0,7.0,Mitte
698.0,60.47,2.0,108.0,Steglitz
1555.0,87.0,2.0,112.0,Kreuzberg
789.73,70.28,3.0,31.0,Hellersdorf
2999.0,207.0,5.0,103.0,Prenzlauer Berg
996.02,75.01,2.0,120.0,Steglitz
1395.0,111.09,4.0,110.0,Köpenick
840.0,60.57,2.0,50.0,Steglitz
2300.0,126.0,4.0,114.0,Wilmersdorf
581.8,58.32,2.0,112.0,Wedding
696.0,54.5,3.0,35.0,Hellersdorf
622.02,45.19,1.0,78.0,Zehlendorf
2131.1,121.54,4.0,133.0,Schöneberg
850.0,53.0,2.0,2.0,Weißensee
1640.0,120.0,3.5,90.0,Weißensee
1087.34,88.98,3.0,26.0,Köpenick
820.0,65.86,2.0,25.0,Köpenick
1893.57,111.0,4.0,2.0,Wedding
1130.0,80.94,3.0,1.0,Marzahn
869.12,59.24,2.0,1.0,Köpenick
1210.0,70.0,3.0,26.0,Steglitz
1339.0,78.0,2.0,62.0,Charlottenburg
2540.0,180.0,3.0,120.0,Schöneberg
2300.0,122.0,3.5,115.0,Charlottenburg
704.89,68.73,3.0,40.0,Marzahn
2667.37,140.0,4.0,96.0,Mitte
1930.0,113.0,3.0,21.0,Tempelhof
640.0,45.0,2.0,84.0,Köpenick
844.9,41.37,1.0,0.0,Treptow
2430.19,85.3,3.0,2.0,Tiergarten
2656.58,131.85,4.0,1.0,Schöneberg
999.0,79.81,2.0,21.0,Hellersdorf
1435.0,47.28,2.0,114.0,Prenzlauer Berg
623.9,60.0,2.0,48.0,Neukölln
1802.09,92.12,3.0,5.0,Mitte
1865.0,87.13,3.0,120.0,Mitte
689.0,63.0,2.0,49.0,Reinickendorf
899.0,71.2,3.0,36.0,Hohenschönhausen
632.22,56.9,1.0,43.0,Neukölln
1495.0,71.0,2.0,120.0,Weißensee
3434.17,135.68,2.0,102.0,Prenzlauer Berg
779.0,56.2,1.0,100.0,Charlottenburg
2550.0,124.0,3.0,118.0,Wilmersdorf
2124.29,136.61,4.0,114.0,Charlottenburg
1100.0,44.0,2.0,65.0,Kreuzberg
627.0,48.81,1.5,24.0,Hellersdorf
775.0,62.0,2.0,91.0,Wedding
1944.0,108.0,1.0,118.0,Prenzlauer Berg
957.31,59.46,2.0,60.0,Kreuzberg
1765.0,103.99,4.0,3.0,Steglitz
1175.0,71.63,2.0,1.0,Buchholz
547.45,48.61,2.0,34.0,Charlottenburg
825.55,74.04,2.5,48.0,Spandau
1986.0,108.57,3.0,1.0,Neukölln
1473.5,107.6,4.0,92.0,Reinickendorf
1886.81,120.29,3.0,1.0,Köpenick
2251.2,134.0,5.0,47.0,Schöneberg
468.3,33.93,1.0,37.0,Marzahn
1281.0,70.0,2.0,84.0,Spandau
2227.0,105.97,3.0,22.0,Tiergarten
1525.29,71.61,2.0,1.0,Tiergarten
2525.97,107.26,4.0,1.0,Tiergarten
973.63,65.09,3.0,65.0,Weißensee
529.0,27.89,1.0,100.0,Steglitz
820.0,62.54,2.0,108.0,Köpenick
1025.0,54.54,1.0,125.0,Schöneberg
800.0,29.01,1.0,103.0,Neukölln
881.61,70.48,2.0,39.0,Tempelhof
841.65,72.9,3.0,24.0,Köpenick
1069.0,57.94,2.0,64.0,Steglitz
1158.0,83.65,3.0,7.0,Köpenick
650.0,57.06,2.0,25.0,Tiergarten
1029.0,104.27,3.0,114.0,Treptow
619.0,36.5,1.0,108.0,Friedrichshain
1068.0,86.33,4.0,60.0,Spandau
1161.0,64.0,2.5,90.0,Schöneberg
1500.0,84.22,2.0,23.0,Mitte
759.0,56.95,2.0,66.0,Treptow
725.5,79.8,3.0,41.0,Reinickendorf
1150.0,99.0,4.0,25.0,Reinickendorf
1150.0,61.18,3.0,90.0,Prenzlauer Berg
2900.0,121.0,4.0,3.0,Wilmersdorf
1839.0,124.97,5.0,24.0,Buchholz
4162.5,210.0,5.0,1.0,Prenzlauer Berg
1692.0,109.61,4.0,5.0,Lichtenberg
1339.34,66.14,2.0,1.0,Tiergarten
1017.0,82.0,2.2,84.0,Tempelhof
2150.0,187.0,5.0,110.0,Zehlendorf
2570.0,140.0,3.0,120.0,Charlottenburg
685.0,53.98,2.0,35.0,Hellersdorf
1730.0,91.3,4.0,84.0,Wilmersdorf
664.1,68.0,2.0,62.0,Weißensee
1838.55,103.0,3.0,108.0,Charlottenburg
1180.09,78.7,3.0,0.0,Lichtenberg
920.0,75.0,2.0,114.0,Köpenick
1700.0,125.0,5.0,1.0,Spandau
454.02,35.82,1.0,113.0,Prenzlauer Berg
1715.0,117.0,6.0,47.0,Tempelhof
433.0,35.57,1.0,90.0,Hohenschönhausen
479.0,40.0,1.0,53.0,Reinickendorf
705.0,65.0,2.0,81.0,Hellersdorf
889.0,76.0,3.0,51.0,Spandau
1740.0,140.0,4.0,84.0,Zehlendorf
894.93,77.82,3.0,2.0,Marzahn
1251.0,96.53,3.0,113.0,Köpenick
612.56,64.02,2.0,43.0,Spandau
1660.0,58.94,2.0,1.0,Tiergarten
1450.0,60.96,3.0,50.0,Kreuzberg
685.0,54.04,2.0,35.0,Hellersdorf
1807.7,103.18,4.0,1.0,Treptow
883.0,59.0,2.0,3.0,Spandau
768.81,57.8,2.0,90.0,Reinickendorf
1274.59,62.48,2.0,1.0,Tiergarten
764.51,60.28,2.0,59.0,Spandau
739.18,68.73,3.0,40.0,Marzahn
1430.0,114.02,4.0,115.0,Lichtenberg
3426.0,190.0,5.0,120.0,Charlottenburg
3780.0,207.0,3.0,134.0,Kreuzberg
3040.0,150.0,4.0,2.0,Wilmersdorf
1620.0,81.13,2.0,0.0,Lichtenberg
3230.0,68.0,2.0,1.0,Mitte
945.0,66.0,3.0,37.0,Charlottenburg
1890.0,102.41,2.0,1.0,Wilmersdorf
2800.0,134.29,3.0,120.0,Wilmersdorf
699.0,67.0,2.0,49.0,Spandau
1010.0,69.71,2.0,102.0,Steglitz
1509.89,78.64,2.0,120.0,Friedrichshain
1532.0,91.7,4.0,3.0,Köpenick
2229.0,142.0,3.0,114.0,Charlottenburg
757.0,57.35,2.0,36.0,Lichtenberg
6770.0,266.0,4.0,14.0,Mitte
607.0,29.78,1.0,116.0,Neukölln
652.74,57.4,2.0,33.0,Hellersdorf
2164.04,117.44,4.0,25.0,Prenzlauer Berg
1513.4,75.67,2.0,2.0,Mitte
2523.85,160.24,3.0,130.0,Mitte
1181.0,78.98,2.0,114.0,Reinickendorf
995.0,62.5,2.0,120.0,Friedrichshain
529.29,49.6,1.5,93.0,Prenzlauer Berg
632.98,71.87,3.0,48.0,Köpenick
930.0,50.0,1.0,50.0,Steglitz
635.0,53.08,2.0,54.0,Spandau
1480.0,75.95,2.0,1.0,Charlottenburg
977.0,61.0,2.0,2.0,Weißensee
382.09,33.01,1.0,43.0,Neukölln
841.0,68.5,4.0,35.0,Hellersdorf
1740.0,96.0,3.0,2.0,Tiergarten
1441.0,83.0,3.0,2.0,Tiergarten
2310.0,167.29,5.0,27.0,Steglitz
1392.0,92.0,2.0,100.0,Charlottenburg
2790.0,124.0,3.0,118.0,Wilmersdorf
940.0,84.0,3.5,46.0,Spandau
1660.0,148.73,4.0,40.0,Reinickendorf
1650.0,84.04,2.0,1.0,Charlottenburg
550.0,47.51,2.0,25.0,Wedding
2245.72,167.36,5.0,31.0,Steglitz
4747.6,110.41,3.0,2.0,Mitte
850.0,30.49,1.0,108.0,Neukölln
1620.0,76.0,3.0,57.0,Wilmersdorf
1950.0,150.0,4.0,40.0,Zehlendorf
1864.0,96.0,4.0,2.0,Tiergarten
737.0,70.81,2.5,114.0,Weißensee
1024.0,56.0,2.0,112.0,Neukölln
589.9,50.85,1.0,117.0,Wedding
873.0,70.0,2.0,110.0,Lichtenberg
2506.71,104.11,3.0,2.0,Charlottenburg
798.0,51.62,2.0,90.0,Spandau
2365.95,132.87,5.0,3.0,Mitte
1450.0,95.0,3.5,59.0,Zehlendorf
3953.67,137.48,4.0,114.0,Wilmersdorf
710.0,44.3,2.0,115.0,Spandau
1253.31,88.1,3.0,66.0,Zehlendorf
892.2,81.5,3.0,113.0,Lichtenberg
2497.38,111.49,3.0,1.0,Tiergarten
970.0,50.19,2.0,95.0,Reinickendorf
700.26,60.75,2.0,55.0,Spandau
2138.68,118.44,4.0,0.0,Lichtenberg
1430.0,102.17,3.0,102.0,Wedding
520.0,43.58,1.0,90.0,Treptow
944.0,64.25,2.0,110.0,Köpenick
1649.11,81.31,3.0,1.0,Tiergarten
660.0,30.0,1.0,2.0,Köpenick
640.0,53.98,1.0,112.0,Wedding
1800.0,78.0,3.0,111.0,Wilmersdorf
1522.18,79.28,2.0,120.0,Friedrichshain
3150.0,166.0,5.0,109.0,Charlottenburg
789.0,71.47,2.0,49.0,Reinickendorf
2300.0,68.0,2.0,34.0,Schöneberg
919.7,28.9,1.0,1.0,Tempelhof
1522.0,104.0,3.0,109.0,Wilmersdorf
2450.0,173.0,5.0,92.0,Schöneberg
824.82,77.34,3.0,35.0,Marzahn
1630.0,61.0,2.5,134.0,Tiergarten
669.49,62.54,3.0,35.0,Marzahn
1149.0,92.0,3.0,130.0,Tiergarten
1555.0,73.3,2.0,2.0,Tiergarten
963.49,68.57,2.0,92.0,Neukölln
2525.96,128.0,4.0,115.0,Friedrichshain
1299.0,111.0,3.0,25.0,Spandau
1794.82,83.0,3.0,1.0,Schöneberg
848.19,75.53,3.0,56.0,Reinickendorf
1515.99,89.43,2.5,3.0,Friedrichshain
1619.51,63.51,2.0,5.0,Mitte
779.0,68.54,3.0,35.0,Hellersdorf
961.0,84.79,3.0,23.0,Tempelhof
590.91,43.08,2.0,82.0,Lichtenberg
755.0,30.67,1.0,59.0,Tiergarten
908.0,33.5,1.0,120.0,Kreuzberg
848.12,66.88,2.0,25.0,Lichtenberg
909.0,61.5,2.0,4.0,Spandau
1902.33,130.93,4.0,109.0,Friedrichshain
2900.0,203.0,2.5,70.0,Friedrichshain
900.0,63.65,3.0,90.0,Köpenick
990.0,87.0,3.0,86.0,Köpenick
717.15,73.85,3.0,22.0,Köpenick
816.0,60.0,2.0,1.0,Hohenschönhausen
1532.76,89.66,2.0,124.0,Tiergarten
895.0,54.1,2.0,120.0,Tiergarten
799.66,67.34,2.0,94.0,Spandau
698.0,54.38,2.0,59.0,Spandau
1369.0,79.59,2.5,114.0,Charlottenburg
1100.0,80.0,3.0,85.0,Pankow
2048.0,148.0,4.0,29.0,Zehlendorf
919.0,76.0,3.0,23.0,Köpenick
569.0,43.0,1.0,42.0,Tempelhof
1053.0,77.0,3.0,2.0,Lichtenberg
1940.0,85.0,3.0,3.0,Prenzlauer Berg
592.8,51.0,2.0,65.0,Spandau
416.38,38.0,1.0,57.0,Neukölln
690.0,45.0,1.5,57.0,Reinickendorf
869.83,69.53,2.0,120.0,Friedrichshain
7000.0,300.0,7.0,9.0,Zehlendorf
1730.0,79.96,2.0,1.0,Wilmersdorf
1404.07,78.87,2.0,120.0,Mitte
895.0,75.0,2.0,34.0,Tempelhof
2509.28,124.84,5.0,24.0,Mitte
855.0,52.0,2.0,110.0,Neukölln
847.3,45.16,2.0,110.0,Neukölln
1132.84,79.71,3.0,25.0,Reinickendorf
960.0,76.6,3.0,20.0,Köpenick
1469.0,87.72,3.0,2.0,Tempelhof
563.68,47.15,2.0,40.0,Marzahn
1794.44,90.92,3.0,110.0,Friedrichshain
1100.0,47.53,2.0,63.0,Tiergarten
1565.0,103.72,4.0,2.0,Köpenick
938.0,75.65,3.5,130.0,Spandau
1819.0,94.71,3.0,2.0,Mitte
1995.0,176.0,6.0,91.0,Charlottenburg
1137.0,86.87,4.0,23.0,Weißensee
790.0,74.06,2.0,120.0,Spandau
1779.0,97.49,3.0,115.0,Schöneberg
2015.0,117.0,4.0,4.0,Friedrichshain
1060.87,63.85,2.0,9.0,Pankow
881.0,80.0,2.5,21.0,Pankow
1109.44,76.87,3.0,26.0,Weißensee
1690.0,77.0,3.0,1.0,Tiergarten
1030.0,67.76,2.5,92.0,Tempelhof
595.0,37.53,1.0,120.0,Tiergarten
412.74,32.32,1.0,37.0,Lichtenberg
4200.0,172.5,6.0,120.0,Charlottenburg
881.0,26.0,1.0,1.0,Tempelhof
1110.0,91.0,3.0,51.0,Charlottenburg
611.0,40.69,1.0,123.0,Tiergarten
717.0,45.43,1.5,24.0,Buchholz
2033.0,111.23,3.0,1.0,Neukölln
1856.29,100.34,3.0,0.0,Zehlendorf
1150.0,65.0,2.0,115.0,Kreuzberg
1950.0,100.51,4.0,82.0,Zehlendorf
1564.52,66.86,2.0,57.0,Charlottenburg
783.0,43.9,1.5,25.0,Reinickendorf
1060.0,62.0,2.0,110.0,Prenzlauer Berg
738.44,68.64,3.0,45.0,Lichtenberg
2865.49,123.08,4.0,3.0,Mitte
663.0,35.33,1.0,48.0,Wilmersdorf
1430.0,91.0,3.0,23.0,Reinickendorf
2180.22,122.39,4.5,4.0,Mitte
715.0,41.78,1.0,45.0,Tiergarten
719.0,60.0,2.0,23.0,Köpenick
1449.0,78.0,3.0,2.0,Tiergarten
2040.0,107.0,3.0,131.0,Kreuzberg
1836.0,99.5,3.0,110.0,Prenzlauer Berg
1245.0,98.8,3.0,10.0,Pankow
1685.0,73.78,2.0,22.0,Mitte
1660.0,143.07,5.0,43.0,Tempelhof
817.48,70.15,2.0,26.0,Spandau
961.0,68.0,2.0,23.0,Köpenick
1452.0,111.3,3.0,110.0,Weißensee
1175.0,88.0,3.0,54.0,Tempelhof
1199.0,87.0,3.0,2.0,Köpenick
1021.01,77.61,3.0,21.0,Steglitz
1080.0,46.0,2.0,1.0,Reinickendorf
629.94,52.26,2.0,42.0,Marzahn
881.0,84.99,4.0,23.0,Hellersdorf
1940.0,96.0,3.0,0.0,Mitte
3150.0,172.0,2.5,144.0,Prenzlauer Berg
1079.0,67.97,2.0,5.0,Treptow
1822.76,105.34,3.0,120.0,Mitte
2851.96,121.36,5.0,1.0,Tiergarten
1089.0,71.98,2.0,120.0,Pankow
467.92,49.66,2.0,31.0,Köpenick
2280.0,100.0,3.0,120.0,Charlottenburg
612.0,41.0,2.0,90.0,Weißensee
2931.0,199.36,4.0,115.0,Wilmersdorf
2480.0,109.0,4.0,1.0,Friedrichshain
1802.33,106.0,4.0,150.0,Köpenick
499.0,11.0,1.0,2.0,Köpenick
1318.6,86.0,2.5,103.0,Wedding
11100.0,520.0,11.0,100.0,Zehlendorf
455.16,37.93,1.0,32.0,Hellersdorf
1249.08,90.73,4.0,23.0,Neukölln
750.0,53.0,2.0,67.0,Reinickendorf
944.0,75.59,3.0,33.0,Spandau
1600.0,50.0,2.0,22.0,Mitte
465.0,35.0,1.5,110.0,Reinickendorf
529.69,38.1,1.0,58.0,Reinickendorf
1284.34,69.05,2.0,116.0,Prenzlauer Berg
819.7,28.9,1.0,1.0,Tempelhof
760.0,61.0,2.0,23.0,Buchholz
1985.49,94.19,3.0,2.0,Mitte
810.0,69.93,3.0,35.0,Hellersdorf
2253.0,116.0,4.0,2.0,Tiergarten
1542.29,90.0,2.0,150.0,Köpenick
775.95,44.34,2.0,150.0,Lichtenberg
734.4,54.0,2.0,2.0,Lichtenberg
708.56,37.47,1.0,0.0,Treptow
816.09,77.32,3.0,38.0,Marzahn
1352.3,66.78,2.0,1.0,Tiergarten
869.1,67.32,2.0,28.0,Tempelhof
1499.0,97.17,3.0,101.0,Tiergarten
1022.22,62.86,2.0,120.0,Charlottenburg
1720.0,73.0,2.0,2.0,Tiergarten
1356.04,66.31,2.0,1.0,Tiergarten
715.6,61.69,2.0,55.0,Spandau
676.0,30.62,1.0,124.0,Wilmersdorf
1200.0,44.0,1.0,100.0,Friedrichshain
1714.0,113.0,4.0,8.0,Pankow
1332.0,83.14,3.0,6.0,Köpenick
1167.0,70.0,2.0,102.0,Kreuzberg
5862.0,302.01,8.0,120.0,Charlottenburg
1470.0,72.3,2.0,2.0,Schöneberg
1635.0,76.19,3.0,0.0,Tiergarten
