totalRent,livingSpace,noRooms,buildingAge,regio3
1006.08,67.08,2.0,0.0,Lichtenberg
760.16,54.05,2.5,90.0,Reinickendorf
972.0,83.0,2.0,92.0,Köpenick
3655.4,149.2,3.0,5.0,Mitte
1730.0,99.7,3.0,103.0,Charlottenburg
2900.0,121.0,4.0,3.0,Wilmersdorf
999.0,30.98,1.0,2.0,Mitte
645.0,47.0,2.0,47.0,Reinickendorf
2290.0,110.0,4.0,6.0,Mitte
272.4,26.52,1.0,120.0,Kreuzberg
1161.0,64.0,2.5,90.0,Schöneberg
2850.0,130.0,4.0,6.0,Mitte
670.0,48.0,2.0,88.0,Weißensee
690.0,10.0,4.0,2.0,Tiergarten
743.0,57.51,1.0,120.0,Reinickendorf
544.0,37.0,1.0,65.0,Steglitz
1996.0,120.26,4.0,91.0,Spandau
995.0,73.93,2.0,110.0,Treptow
654.2,66.08,2.0,120.0,Köpenick
1836.0,99.5,3.0,110.0,Prenzlauer Berg
980.0,59.64,2.0,115.0,Köpenick
3840.5,191.0,7.0,27.0,Wilmersdorf
489.0,36.0,1.0,51.0,Spandau
5000.0,152.45,8.0,14.0,Zehlendorf
1350.0,53.08,2.0,34.0,Mitte
998.0,80.0,3.0,85.0,Hellersdorf
1400.0,67.67,3.0,98.0,Tiergarten
2088.88,97.84,3.0,1.0,Tiergarten
360.18,40.02,1.0,68.0,Steglitz
859.72,71.7,2.0,18.0,Reinickendorf
905.0,47.29,1.0,5.0,Mitte
699.75,66.39,3.0,31.0,Hellersdorf
750.0,41.21,1.0,105.0,Reinickendorf
1730.0,137.0,4.0,108.0,Neukölln
1156.0,52.85,1.0,30.0,Tiergarten
572.0,59.92,2.0,22.0,Lichtenberg
2500.0,125.0,3.0,20.0,Tiergarten
680.0,59.0,2.0,112.0,Reinickendorf
823.0,38.78,1.0,1.0,Weißensee
725.0,62.0,2.0,49.0,Lichtenberg
675.0,45.0,2.0,82.0,Spandau
698.0,60.47,2.0,108.0,Steglitz
592.48,54.88,2.0,38.0,Lichtenberg
754.0,60.5,2.0,54.0,Lichtenberg
750.0,67.2,2.0,120.0,Tiergarten
773.05,56.3,2.0,57.0,Zehlendorf
919.0,81.0,2.0,120.0,Charlottenburg
526.0,35.49,1.0,35.0,Hellersdorf
1780.0,135.0,3.0,124.0,Steglitz
583.0,36.34,1.0,110.0,Kreuzberg
780.0,75.57,3.0,23.0,Marzahn
797.1,32.7,1.5,2.0,Treptow
1668.0,119.79,4.0,5.0,Steglitz
429.0,33.99,1.0,116.0,Spandau
727.42,73.3,2.0,55.0,Neukölln
1719.0,76.09,3.0,114.0,Prenzlauer Berg
1782.74,92.59,3.0,5.0,Tiergarten
1022.5,65.8,2.0,26.0,Pankow
898.0,67.18,2.0,28.0,Reinickendorf
587.18,48.56,2.0,66.0,Neukölln
6450.0,186.0,2.0,4.0,Kreuzberg
748.54,75.0,2.0,42.0,Tempelhof
995.0,45.0,2.0,3.0,Köpenick
653.19,54.16,2.5,66.0,Neukölln
2370.71,101.74,2.0,5.0,Mitte
1499.0,54.61,2.0,1.0,Lichtenberg
1003.24,79.0,3.0,3.0,Treptow
1845.92,105.0,3.0,122.0,Friedrichshain
879.0,74.07,2.0,122.0,Tiergarten
3240.0,137.0,3.0,1.0,Schöneberg
750.0,57.0,2.0,110.0,Marzahn
499.0,37.0,1.0,83.0,Weißensee
922.81,61.2,2.0,27.0,Steglitz
936.24,66.78,2.0,130.0,Köpenick
2535.0,157.2,4.0,61.0,Wilmersdorf
2264.83,104.13,4.0,1.0,Tiergarten
3098.0,147.25,4.0,120.0,Wilmersdorf
1518.0,109.73,4.0,23.0,Buchholz
969.41,78.49,3.0,25.0,Lichtenberg
955.0,70.48,2.0,110.0,Weißensee
2251.0,79.05,2.0,1.0,Prenzlauer Berg
772.81,64.63,2.0,23.0,Pankow
2550.0,116.0,3.0,0.0,Mitte
781.56,74.0,2.5,47.0,Tiergarten
934.6,27.93,1.0,1.0,Tempelhof
2269.2,76.6,3.0,1.0,Mitte
1523.0,75.39,2.0,1.0,Tiergarten
630.62,66.77,3.0,54.0,Steglitz
2307.5,102.81,3.0,2.0,Prenzlauer Berg
1300.0,93.7,2.0,0.0,Hellersdorf
985.0,75.31,3.0,25.0,Köpenick
607.39,51.76,2.0,34.0,Hellersdorf
1343.55,71.62,2.0,3.0,Mitte
1696.0,129.89,4.0,112.0,Pankow
799.0,58.52,2.0,116.0,Wedding
399.76,36.03,1.0,35.0,Marzahn
1906.14,112.99,3.0,103.0,Neukölln
1321.0,49.9,2.0,114.0,Prenzlauer Berg
899.0,71.87,2.5,93.0,Spandau
840.0,52.0,2.0,115.0,Prenzlauer Berg
950.0,56.0,1.0,119.0,Wilmersdorf
1048.0,70.0,2.0,90.0,Kreuzberg
1298.64,65.16,2.0,1.0,Tiergarten
2179.85,130.93,3.0,16.0,Mitte
2689.0,170.78,3.0,2.0,Tiergarten
2340.0,125.0,3.0,23.0,Charlottenburg
867.53,76.0,3.0,47.0,Neukölln
1235.0,88.0,3.0,110.0,Neukölln
1195.0,72.81,2.0,10.0,Friedrichshain
1500.0,84.22,2.0,23.0,Mitte
518.43,61.0,3.0,65.0,Hohenschönhausen
1744.5,87.44,3.0,63.0,Tiergarten
1870.0,121.4,4.0,102.0,Schöneberg
1235.0,91.0,4.0,53.0,Reinickendorf
2288.06,65.37,2.0,2.0,Mitte
676.0,30.62,1.0,124.0,Wilmersdorf
2665.0,130.0,3.0,85.0,Mitte
750.0,16.0,1.0,2.0,Tiergarten
920.6,72.06,2.0,125.0,Reinickendorf
1024.0,61.18,2.0,110.0,Neukölln
695.0,66.0,2.0,48.0,Spandau
1595.0,114.17,5.0,1.0,Hohenschönhausen
749.0,68.82,3.0,43.0,Marzahn
857.0,67.88,2.0,41.0,Lichtenberg
899.72,75.55,3.5,56.0,Spandau
955.0,61.0,2.0,100.0,Spandau
1413.68,66.37,2.0,1.0,Tiergarten
619.41,54.07,1.5,56.0,Spandau
1980.0,139.03,5.0,10.0,Reinickendorf
1730.0,68.0,2.0,7.0,Mitte
587.34,47.83,2.0,62.0,Köpenick
2200.0,131.5,4.0,122.0,Prenzlauer Berg
819.7,28.9,1.0,1.0,Tempelhof
2200.74,120.92,4.0,120.0,Mitte
1150.0,99.0,4.0,25.0,Reinickendorf
693.0,57.0,2.0,115.0,Neukölln
1295.0,81.91,3.0,25.0,Hohenschönhausen
1031.0,66.5,2.0,110.0,Wedding
328.56,36.15,1.0,45.0,Neukölln
875.0,73.05,3.0,22.0,Hellersdorf
899.8,78.8,2.0,29.0,Pankow
888.0,65.0,3.0,85.0,Spandau
1583.0,60.0,2.0,0.0,Tiergarten
635.0,56.0,2.0,112.0,Reinickendorf
1622.4,81.12,3.0,1.0,Reinickendorf
2040.0,107.0,3.0,131.0,Kreuzberg
749.79,69.4,3.0,31.0,Hellersdorf
1045.0,84.77,3.0,27.0,Spandau
2700.0,119.0,4.0,1.0,Tiergarten
1314.0,78.0,2.0,116.0,Charlottenburg
907.0,72.2,3.0,20.0,Hellersdorf
1750.0,121.57,2.5,85.0,Zehlendorf
1567.44,80.32,2.0,110.0,Friedrichshain
1031.59,77.81,3.5,63.0,Schöneberg
1995.0,103.0,3.0,120.0,Mitte
2614.0,152.0,4.0,119.0,Wilmersdorf
1532.76,89.66,2.0,124.0,Tiergarten
1557.88,91.64,3.0,120.0,Kreuzberg
2280.0,73.0,3.0,2.0,Tiergarten
1356.04,66.31,2.0,1.0,Tiergarten
1640.0,95.0,3.5,119.0,Wilmersdorf
1118.82,87.0,3.0,4.0,Hohenschönhausen
1820.0,70.0,3.0,93.0,Charlottenburg
1500.0,120.0,4.0,114.0,Reinickendorf
585.21,33.9,1.0,83.0,Steglitz
1290.95,91.0,2.0,96.0,Steglitz
1060.0,116.0,3.0,120.0,Lichtenberg
561.3,52.5,2.0,42.0,Marzahn
306.0,26.76,1.0,142.0,Prenzlauer Berg
575.0,35.84,1.0,110.0,Lichtenberg
569.17,51.0,2.0,120.0,Wilmersdorf
3146.0,142.0,3.0,3.0,Prenzlauer Berg
1570.0,120.0,3.0,48.0,Steglitz
1297.0,65.0,2.0,1.0,Tiergarten
3362.41,164.0,4.0,1.0,Prenzlauer Berg
1800.0,78.0,3.0,111.0,Wilmersdorf
1560.0,90.0,3.0,2.0,Tiergarten
980.0,55.0,2.0,3.0,Treptow
2520.0,115.0,5.0,21.0,Zehlendorf
1350.0,82.0,2.0,120.0,Friedrichshain
1066.0,56.72,2.0,1.0,Wedding
743.44,55.46,2.0,42.0,Kreuzberg
2862.0,106.0,3.5,0.0,Wilmersdorf
4231.0,219.98,6.0,110.0,Charlottenburg
2124.29,136.61,4.0,114.0,Charlottenburg
5620.0,238.0,4.5,111.0,Wilmersdorf
394.22,38.03,1.0,33.0,Charlottenburg
1108.77,89.9,3.0,23.0,Pankow
833.66,50.2,2.0,0.0,Lichtenberg
1864.0,96.0,4.0,2.0,Tiergarten
2188.0,118.0,3.0,115.0,Charlottenburg
1323.0,86.0,2.0,120.0,Schöneberg
1687.32,119.21,4.0,102.0,Reinickendorf
1845.0,129.18,3.0,120.0,Tiergarten
960.0,61.0,2.0,1.0,Marzahn
1143.77,89.9,3.0,23.0,Pankow
2231.61,100.75,3.0,1.0,Tiergarten
680.0,45.18,1.5,24.0,Weißensee
708.0,50.23,1.0,120.0,Tiergarten
623.9,60.0,2.0,48.0,Neukölln
619.9,42.61,1.5,81.0,Reinickendorf
904.7,66.88,2.0,25.0,Neukölln
561.6,55.7,2.0,120.0,Friedrichshain
1489.84,85.23,2.0,4.0,Mitte
876.0,62.59,2.0,134.0,Köpenick
969.0,67.73,3.0,90.0,Pankow
601.4,72.2,2.5,110.0,Köpenick
1275.0,97.53,3.0,23.0,Hohenschönhausen
1028.39,59.14,2.0,5.0,Tiergarten
1340.0,63.84,2.0,120.0,Charlottenburg
2190.0,195.2,6.0,127.0,Schöneberg
1660.0,143.07,5.0,43.0,Tempelhof
1118.92,78.16,3.0,26.0,Weißensee
1165.5,111.0,4.0,1.0,Spandau
2120.0,99.36,3.0,4.0,Tiergarten
1767.87,78.17,3.0,0.0,Pankow
829.14,75.0,2.5,64.0,Spandau
695.56,70.0,2.0,124.0,Friedrichshain
2529.81,90.02,3.0,2.0,Mitte
2900.0,203.0,2.5,70.0,Friedrichshain
683.21,43.19,2.0,90.0,Lichtenberg
449.0,33.0,1.0,49.0,Reinickendorf
3515.0,214.0,5.0,14.0,Wilmersdorf
991.93,54.21,1.5,5.0,Treptow
1100.0,68.0,3.0,19.0,Hellersdorf
1358.69,63.49,2.0,1.0,Tiergarten
2145.0,155.0,6.0,40.0,Zehlendorf
1578.0,94.68,3.0,1.0,Lichtenberg
924.27,59.63,2.0,1.0,Köpenick
978.0,70.09,2.0,21.0,Köpenick
5220.0,199.0,4.0,16.0,Charlottenburg
3350.0,190.0,4.0,115.0,Charlottenburg
1276.0,59.15,2.0,2.0,Mitte
1782.42,90.94,3.0,1.0,Wilmersdorf
420.01,37.9,1.0,46.0,Spandau
2638.4,131.92,5.0,2.0,Mitte
880.0,68.0,3.0,110.0,Marzahn
1990.0,84.18,3.0,1.0,Wilmersdorf
2032.0,83.0,3.0,0.0,Mitte
3390.0,55.0,4.0,7.0,Mitte
1410.31,70.87,2.0,2.0,Schöneberg
750.0,64.29,3.0,32.0,Hohenschönhausen
1168.5,95.0,4.0,1.0,Marzahn
848.0,73.0,3.0,115.0,Reinickendorf
1550.0,82.43,3.0,1.0,Friedrichshain
1170.59,115.9,2.0,84.0,Lichtenberg
1446.63,83.62,2.5,1.0,Reinickendorf
1105.0,75.99,3.0,25.0,Reinickendorf
2464.75,156.99,4.0,120.0,Friedrichshain
531.0,19.5,1.0,2.0,Wedding
914.0,33.7,1.0,120.0,Kreuzberg
1183.0,77.2,2.0,1.0,Tempelhof
312.56,32.0,1.0,110.0,Wedding
1513.39,75.67,2.0,2.0,Mitte
846.78,67.24,3.0,82.0,Spandau
899.54,72.72,2.5,56.0,Spandau
2400.0,96.81,3.0,1.0,Charlottenburg
1292.0,67.02,3.0,130.0,Tempelhof
694.0,56.02,2.0,32.0,Hellersdorf
1093.0,75.88,3.0,24.0,Buchholz
2974.76,175.0,4.0,120.0,Tiergarten
425.0,33.5,1.0,120.0,Kreuzberg
919.0,79.0,3.0,43.0,Tempelhof
6951.0,303.0,4.0,10.0,Mitte
1650.0,56.0,2.0,6.0,Mitte
890.59,73.76,3.0,49.0,Spandau
1179.0,52.0,2.0,1.0,Tempelhof
3953.67,137.48,4.0,114.0,Wilmersdorf
3592.3,93.78,2.0,5.0,Zehlendorf
397.38,29.14,1.0,37.0,Marzahn
1807.7,103.18,4.0,1.0,Treptow
575.0,25.5,1.0,120.0,Wedding
1810.0,76.99,3.0,1.0,Kreuzberg
612.0,41.0,2.0,90.0,Weißensee
747.0,47.79,2.0,7.0,Köpenick
685.0,67.78,2.0,25.0,Spandau
1339.0,78.0,2.0,62.0,Charlottenburg
662.1,58.98,3.0,30.0,Hellersdorf
1349.0,102.0,3.0,2.0,Treptow
796.0,68.75,2.0,23.0,Wilmersdorf
708.4,59.71,2.0,23.0,Pankow
649.0,20.5,1.0,3.0,Wedding
848.08,73.65,2.0,23.0,Weißensee
829.0,81.0,3.0,52.0,Reinickendorf
1400.0,83.5,3.0,31.0,Kreuzberg
970.0,83.0,2.0,110.0,Neukölln
1768.0,103.77,3.5,29.0,Tempelhof
678.86,59.88,2.0,102.0,Spandau
735.37,70.28,3.0,31.0,Hellersdorf
718.62,66.57,1.5,36.0,Charlottenburg
860.0,57.0,1.0,122.0,Friedrichshain
1751.99,101.44,4.0,41.0,Neukölln
1937.0,126.7,3.0,120.0,Tiergarten
770.0,39.37,1.0,67.0,Wedding
2622.0,138.0,5.0,120.0,Charlottenburg
3290.0,137.0,3.0,2.0,Charlottenburg
1500.0,84.0,2.0,4.0,Köpenick
1090.0,80.0,4.0,57.0,Reinickendorf
1191.25,74.59,3.0,1.0,Spandau
1740.0,132.35,4.0,3.0,Treptow
710.3,58.8,2.0,24.0,Hohenschönhausen
3434.17,135.68,2.0,102.0,Prenzlauer Berg
1599.0,117.0,3.0,109.0,Wilmersdorf
1697.0,85.31,3.0,4.0,Mitte
4550.0,220.0,4.0,12.0,Wilmersdorf
776.0,42.77,1.0,65.0,Wedding
1225.0,77.5,2.0,120.0,Prenzlauer Berg
1215.0,90.0,3.0,88.0,Köpenick
520.0,43.58,1.0,90.0,Treptow
1872.52,91.79,4.0,1.0,Tiergarten
1480.0,97.83,3.0,1.0,Treptow
1249.5,87.8,3.0,12.0,Steglitz
1198.23,61.97,2.0,1.0,Zehlendorf
759.0,51.0,2.0,102.0,Tiergarten
489.0,26.0,1.0,56.0,Lichtenberg
2277.91,95.31,2.0,15.0,Mitte
1526.0,89.58,3.0,8.0,Steglitz
879.0,68.32,2.0,110.0,Lichtenberg
2400.0,120.0,4.0,120.0,Charlottenburg
688.41,76.49,3.0,2.0,Marzahn
1530.0,64.0,2.0,2.0,Tiergarten
735.0,35.0,1.0,118.0,Reinickendorf
4125.0,178.0,4.0,10.0,Mitte
2790.0,124.0,3.0,118.0,Wilmersdorf
1999.6,112.44,3.0,5.0,Tiergarten
1029.7,86.3,3.0,23.0,Pankow
703.86,42.45,1.0,1.0,Köpenick
1097.0,64.0,2.0,132.0,Kreuzberg
773.6,27.0,2.0,1.0,Tiergarten
2160.0,123.76,4.0,115.0,Friedrichshain
1989.0,87.13,3.0,120.0,Mitte
2290.0,96.0,2.0,3.0,Mitte
1218.0,60.9,2.0,2.0,Prenzlauer Berg
490.56,45.0,1.0,120.0,Neukölln
1881.0,126.72,3.0,114.0,Tiergarten
1275.0,65.41,2.0,1.0,Lichtenberg
746.0,69.91,2.0,110.0,Hohenschönhausen
1830.02,157.3,4.0,106.0,Neukölln
855.39,75.51,3.5,31.0,Hellersdorf
1280.73,82.0,3.0,120.0,Reinickendorf
1100.0,58.25,1.0,120.0,Prenzlauer Berg
796.0,26.0,1.0,6.0,Mitte
1550.0,102.51,4.0,140.0,Tempelhof
1800.0,68.0,2.0,1.0,Wilmersdorf
593.8,29.69,1.0,2.0,Köpenick
947.85,67.62,2.0,25.0,Neukölln
2198.97,108.86,3.0,1.0,Tiergarten
803.0,57.35,2.0,36.0,Lichtenberg
943.0,73.22,3.0,25.0,Köpenick
2612.25,107.5,4.0,1.0,Tiergarten
840.71,77.5,2.5,43.0,Spandau
965.0,55.0,2.0,120.0,Neukölln
1123.26,54.07,2.0,120.0,Schöneberg
3990.0,272.0,5.0,64.0,Wilmersdorf
685.0,53.98,2.0,35.0,Hellersdorf
1299.0,85.0,3.0,120.0,Steglitz
550.0,43.69,1.0,42.0,Kreuzberg
1100.92,64.97,2.0,120.0,Pankow
2022.0,94.47,3.0,1.0,Wilmersdorf
3076.03,194.4,4.0,113.0,Friedrichshain
2380.0,146.44,4.0,120.0,Kreuzberg
401.91,39.22,2.0,91.0,Wedding
519.0,43.58,1.0,110.0,Spandau
1810.79,101.32,3.0,150.0,Mitte
1408.0,88.0,3.0,120.0,Reinickendorf
1692.5,98.0,3.0,122.0,Charlottenburg
1275.0,75.6,2.0,120.0,Friedrichshain
717.46,76.56,3.0,43.0,Neukölln
1697.81,121.01,2.0,18.0,Tiergarten
1788.57,81.67,3.0,1.0,Tiergarten
1300.0,74.0,3.0,55.0,Friedrichshain
2622.9,121.15,3.0,1.0,Tiergarten
595.94,64.02,2.0,43.0,Spandau
1193.0,88.68,4.0,21.0,Hellersdorf
1013.6,62.69,2.0,1.0,Marzahn
1239.59,86.37,2.0,30.0,Reinickendorf
984.34,78.81,3.0,1.0,Marzahn
594.24,60.0,2.0,116.0,Spandau
3700.0,125.0,5.0,50.0,Zehlendorf
1730.0,83.32,3.0,1.0,Mitte
2669.0,113.0,3.0,1.0,Tiergarten
1353.79,94.5,3.0,6.0,Köpenick
699.0,59.99,2.0,23.0,Weißensee
615.67,65.39,2.0,53.0,Spandau
1144.0,75.31,3.0,23.0,Hohenschönhausen
2488.26,71.09,2.0,2.0,Mitte
1099.0,75.69,2.0,115.0,Reinickendorf
2646.0,124.9,4.0,0.0,Wilmersdorf
1219.29,62.51,2.0,3.0,Mitte
1067.0,65.44,2.0,26.0,Neukölln
1959.0,78.0,2.0,1.0,Tiergarten
239.99,24.31,1.0,120.0,Tiergarten
3090.4,154.52,3.0,128.0,Mitte
699.0,66.46,2.0,91.0,Treptow
1575.0,55.0,1.0,23.0,Mitte
1521.31,95.62,3.0,0.0,Treptow
2110.0,139.04,3.0,65.0,Reinickendorf
1837.84,92.82,3.0,24.0,Mitte
739.0,57.0,2.0,116.0,Treptow
1750.0,106.0,3.0,116.0,Friedrichshain
1783.0,115.0,3.0,120.0,Wilmersdorf
773.74,54.0,2.0,24.0,Pankow
871.08,57.52,2.0,94.0,Neukölln
635.0,42.39,2.0,2.0,Pankow
2432.55,179.0,5.5,106.0,Wilmersdorf
1308.3,65.85,2.0,121.0,Friedrichshain
629.0,28.96,1.0,51.0,Wedding
1485.0,93.52,3.0,2.0,Tempelhof
1019.0,82.0,3.0,120.0,Spandau
1462.0,74.0,3.0,2.0,Tiergarten
1498.0,74.0,2.0,2.0,Steglitz
553.0,46.0,2.0,84.0,Reinickendorf
2555.0,125.46,3.0,22.0,Tiergarten
841.08,64.0,2.0,4.0,Hohenschönhausen
814.64,42.29,1.0,60.0,Charlottenburg
2175.0,105.0,4.0,2.0,Tiergarten
2550.0,139.75,5.5,0.0,Spandau
2205.0,125.6,4.0,5.0,Charlottenburg
423.24,40.46,1.0,43.0,Tiergarten
2040.0,92.2,3.0,1.0,Mitte
436.19,37.93,1.0,31.0,Hellersdorf
900.0,69.85,3.0,54.0,Tempelhof
1098.0,74.29,3.0,26.0,Pankow
860.0,60.0,2.0,4.0,Köpenick
980.0,78.76,2.0,25.0,Steglitz
499.0,37.0,1.0,55.0,Spandau
1225.6,76.6,2.0,120.0,Friedrichshain
1470.0,72.3,2.0,2.0,Schöneberg
560.7,45.27,1.0,111.0,Köpenick
1330.0,95.0,3.0,110.0,Schöneberg
1816.24,103.52,3.0,5.0,Wilmersdorf
1596.0,130.0,3.5,24.0,Steglitz
1100.0,77.0,2.5,85.0,Spandau
1155.0,72.77,3.0,61.0,Reinickendorf
553.66,52.03,2.5,83.0,Wilmersdorf
846.22,74.56,3.0,32.0,Reinickendorf
1212.3,90.0,3.0,120.0,Lichtenberg
1050.0,50.53,2.5,54.0,Mitte
2800.0,165.0,3.5,1.0,Lichtenberg
1513.71,61.16,2.0,2.0,Friedrichshain
659.0,50.0,2.0,46.0,Neukölln
1515.0,119.16,4.0,15.0,Spandau
1056.48,76.97,3.0,120.0,Wedding
559.0,38.0,1.0,20.0,Steglitz
3045.0,107.68,2.0,1.0,Prenzlauer Berg
1893.0,143.0,4.5,114.0,Tiergarten
699.0,57.0,2.0,23.0,Pankow
763.0,32.65,1.0,3.0,Mitte
4649.01,209.8,4.0,5.0,Mitte
1730.0,90.0,3.0,1.0,Wilmersdorf
1748.0,104.0,3.0,5.0,Friedrichshain
1010.0,51.0,1.0,24.0,Mitte
1329.0,95.0,3.0,110.0,Wilmersdorf
2071.45,133.4,3.0,90.0,Schöneberg
2227.0,105.97,3.0,22.0,Tiergarten
1139.34,76.21,3.0,25.0,Tempelhof
1652.0,117.49,4.0,30.0,Reinickendorf
785.0,57.77,2.0,113.0,Neukölln
979.0,81.0,3.0,80.0,Spandau
899.0,76.12,3.0,23.0,Marzahn
530.0,57.0,2.0,109.0,Reinickendorf
3124.0,164.0,3.0,2.0,Wilmersdorf
1267.0,68.04,3.0,6.0,Kreuzberg
924.0,48.3,2.0,1.0,Treptow
1323.05,116.11,4.0,16.0,Steglitz
769.0,45.0,1.5,56.0,Wilmersdorf
499.0,36.5,1.0,122.0,Treptow
1922.0,105.0,3.0,120.0,Prenzlauer Berg
1029.0,104.27,3.0,114.0,Treptow
311.65,32.5,1.0,34.0,Hohenschönhausen
551.75,66.34,3.0,32.0,Köpenick
1739.0,114.0,3.0,84.0,Steglitz
1520.22,117.0,3.0,25.0,Hohenschönhausen
925.0,61.0,1.5,90.0,Neukölln
546.02,70.0,3.0,34.0,Hohenschönhausen
2426.3,127.7,4.0,15.0,Mitte
2700.0,119.0,4.0,1.0,Tiergarten
2076.38,90.06,3.5,2.0,Tiergarten
1274.59,62.48,2.0,1.0,Tiergarten
911.0,85.12,2.5,43.0,Tempelhof
986.8,60.8,2.0,120.0,Prenzlauer Berg
830.0,42.0,1.0,64.0,Charlottenburg
529.98,42.58,1.0,52.0,Reinickendorf
896.49,74.0,2.0,6.0,Steglitz
1740.0,58.0,2.0,4.0,Mitte
737.18,68.22,2.0,23.0,Weißensee
1599.0,84.51,3.0,118.0,Wilmersdorf
536.0,34.4,1.0,35.0,Hellersdorf
1243.0,111.94,4.0,32.0,Köpenick
1945.0,139.0,5.0,20.0,Reinickendorf
933.4,65.36,2.0,23.0,Köpenick
1160.0,65.0,3.0,1.0,Köpenick
1520.0,118.0,4.0,117.0,Tiergarten
919.0,47.34,2.0,48.0,Wilmersdorf
1196.0,61.54,2.0,103.0,Mitte
589.9,50.85,1.0,117.0,Wedding
1074.82,115.51,4.0,37.0,Charlottenburg
940.0,84.0,3.5,46.0,Spandau
3019.0,172.64,5.0,6.0,Wilmersdorf
573.25,54.5,2.0,115.0,Pankow
699.0,60.0,2.0,25.0,Lichtenberg
701.65,61.27,2.0,23.0,Pankow
841.0,50.4,1.0,27.0,Neukölln
698.5,62.0,2.0,120.0,Wedding
783.0,69.86,3.0,35.0,Hellersdorf
926.96,39.26,1.0,1.0,Schöneberg
1065.4,76.1,2.0,1.0,Köpenick
890.0,55.75,2.0,2.0,Spandau
4140.0,153.0,3.5,1.0,Wilmersdorf
1686.34,108.27,5.0,28.0,Reinickendorf
837.95,62.07,2.0,2.0,Treptow
1290.0,51.0,2.0,2.0,Pankow
510.0,38.86,1.0,112.0,Spandau
3350.0,141.51,4.0,8.0,Mitte
895.0,54.1,2.0,120.0,Tiergarten
1253.0,65.96,2.0,0.0,Wilmersdorf
1750.0,80.0,2.0,1.0,Neukölln
529.14,34.31,1.0,57.0,Neukölln
943.73,57.3,2.0,120.0,Kreuzberg
3970.0,200.0,3.0,120.0,Charlottenburg
1859.0,88.47,3.0,1.0,Spandau
474.42,52.18,2.0,38.0,Köpenick
600.0,30.0,1.0,120.0,Pankow
1075.0,63.0,2.5,82.0,Wilmersdorf
998.96,91.23,2.0,116.0,Wedding
1498.42,61.16,2.0,2.0,Friedrichshain
1380.0,85.0,3.5,90.0,Weißensee
1891.27,95.33,3.0,110.0,Prenzlauer Berg
2064.0,118.0,4.0,109.0,Neukölln
953.0,80.4,3.0,9.0,Steglitz
1799.98,110.91,4.0,4.0,Mitte
1107.0,53.4,2.0,2.0,Tiergarten
2498.0,259.0,7.0,108.0,Spandau
699.45,52.72,2.0,93.0,Spandau
1155.0,46.0,2.0,66.0,Wilmersdorf
772.2,56.4,2.0,110.0,Köpenick
1431.0,93.0,3.5,20.0,Hellersdorf
828.53,69.76,2.5,24.0,Köpenick
753.88,29.12,1.0,4.0,Köpenick
1300.0,63.7,3.0,66.0,Schöneberg
1330.0,75.0,2.0,20.0,Prenzlauer Berg
1720.0,115.0,3.0,130.0,Charlottenburg
3299.0,142.0,3.0,11.0,Prenzlauer Berg
1400.0,59.0,2.0,4.0,Friedrichshain
686.93,51.24,2.0,72.0,Hohenschönhausen
965.0,84.0,3.0,124.0,Spandau
2093.0,115.48,4.0,36.0,Tiergarten
3200.0,229.8,4.0,22.0,Köpenick
1470.0,100.0,3.0,43.0,Zehlendorf
1243.0,111.94,4.0,32.0,Köpenick
667.0,46.0,2.0,90.0,Weißensee
579.0,20.0,1.0,2.0,Köpenick
1149.0,98.25,3.0,24.0,Köpenick
617.0,39.0,1.5,82.0,Köpenick
832.12,63.95,2.0,25.0,Tempelhof
977.5,65.2,2.0,114.0,Wedding
913.0,61.71,2.0,26.0,Treptow
1410.21,92.05,3.0,6.0,Pankow
1710.0,82.0,3.0,4.0,Mitte
1746.0,107.11,4.0,47.0,Schöneberg
665.0,35.0,1.0,120.0,Charlottenburg
1392.01,67.49,2.0,2.0,Mitte
799.18,70.0,2.0,46.0,Reinickendorf
1405.35,90.0,2.0,150.0,Köpenick
2296.0,118.4,3.0,110.0,Wilmersdorf
1623.0,72.0,2.0,120.0,Mitte
1358.64,66.6,2.0,1.0,Tiergarten
615.0,42.0,2.0,88.0,Weißensee
1395.0,82.0,3.0,110.0,Wilmersdorf
695.0,57.3,2.0,2.0,Hellersdorf
2549.0,143.13,3.0,120.0,Tiergarten
1434.94,64.06,2.0,2.0,Kreuzberg
899.0,67.14,2.0,84.0,Reinickendorf
463.88,32.6,1.0,31.0,Hellersdorf
1847.8,92.8,3.0,2.0,Neukölln
602.0,44.0,1.0,2.0,Lichtenberg
430.17,37.0,1.0,50.0,Zehlendorf
1470.0,52.0,2.0,4.0,Mitte
570.15,29.03,1.0,2.0,Köpenick
861.0,71.2,3.0,36.0,Hohenschönhausen
929.23,56.16,2.0,61.0,Kreuzberg
830.0,50.74,2.0,0.0,Hohenschönhausen
1784.0,92.0,3.0,2.0,Tiergarten
1444.0,86.0,3.0,1.0,Reinickendorf
3245.0,136.0,4.0,100.0,Charlottenburg
1695.0,71.0,2.0,5.0,Mitte
2475.0,150.0,3.0,59.0,Wilmersdorf
416.4,39.28,1.0,44.0,Neukölln
976.0,78.88,3.0,38.0,Wedding
1066.82,57.53,2.5,66.0,Charlottenburg
1174.25,46.97,2.0,1.0,Lichtenberg
2115.0,116.73,4.0,114.0,Friedrichshain
975.63,64.85,2.0,31.0,Tempelhof
664.38,56.91,2.0,30.0,Hellersdorf
